STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Namibia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,95.17638588912887,98.2051282051282,82.86203941730935,76.88787185354691,96.8403074295474,95.63269876819709,95.01557632398755,97.35034347399412,96.6914805624483,92.7059659090909,,,,,95.40444711538461,95.09751552795032,93.26645569620253,70.63434727503169,65.8877755511022,97.4074638233054,,88.11158021712907,,99.76047120418848,93.23223350253808,,84.18058690744921,93.29025423728814,,83.46421471172962,90.88616223585548
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMC,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Lower middle income,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.19959536276139,32.22255627430633,30.49148881420428,29.711089623154546,30.75897087082422,27.42505286076161,26.287697693920858,25.399280613882468,24.722071476663462,24.390094371532946,23.700059528964733,22.951977162121597,21.764468921280464,21.50233714551396,22.055007397668728,22.68706581309407,23.401472634881294,23.012738753391236,23.603510882774547,22.21231450833274,21.757238074443343,22.15622559343445,22.800387615148754,22.427649505228924,22.21129744511847,20.796569393147372,19.77193371037174,20.981280373536425,21.37387102690832,22.161304735797483,24.591808366509895,24.809623916994326
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Lebanon,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.33333333333333,18.666666666666668,19.09307875894988,15.789473684210526,15.76003086419753,13.733001340739323,11.455641688199828,10.790419161676647,7.219054625712709,3.0162623784864175,4.458739571816263,3.3336682407314377,5.864175101652392,9.845698715453484,9.397772125252171,8.91893274230671,6.126687251874724,5.537166635142803,2.9989559071560516,4.7312018489984595,5.342728082453238,5.387134359477526,7.148170401970799,5.668053777208707,1.204028264619151,2.746902654867257,2.2391281945589445,2.3850498964413482,2.181274994119031,5.136649990735593,6.408809171191926,5.072302018633541
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Israel,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.014355440712029861,0.027888816584549597,0.11533566656061088,0.09994234095714011,0.080917534477906,0.08216926869350863,0.07377578309919769,0.07122507122507123,0.06586747464102226,0.08415147265077139,0.0726659009399686,0.04550522172419285,0.07032967032967033,0.09140962139410301,0.08248905433702067,0.08374140981852599,0.05381937576644646,0.05030487804878049,0.06508657742846617,0.1557046247818499,0.33081872642556026,0.6761117999932974,0.8182597377861021,0.9288335154351691,1.5858451317974773,2.0605518014511257,2.6341172079134005,2.8784171173567397,3.10037304225393,4.715894955079475,6.2037380333130425,7.6305626321209825
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Caribbean small states,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.8666480290746437,0.6720430107526881,0.7545271629778671,0.7335603877390621,0.7864340132710739,0.7661945669839796,0.3743668795419511,0.36086607858861264,0.3482298316889147,0.34305317324185247,12.759162454769454,12.440724276265858,9.110951989313321,7.4490324599410185,7.342326374957637,6.183682838943802,7.7033607522245795,8.144114302029228,8.77143055644627,9.91077914481342,9.825372587574916,11.409444345518217,9.294776112732857,7.868712268639971,6.294524890734852,5.715502696976142,7.84320261520548,8.980834964418765,9.38423171280301,8.295364288943176,8.456298119636015,9.060611344894522
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NZL,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,New Zealand,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,79.15005825719015,76.40239008293945,71.89701897018969,76.26751408348981,81.25017758204291,83.05364058337224,78.3528964243017,69.46825841946426,75.31965585704832,69.26420611712636,71.92220783507248,63.91890190152374,69.77731948638629,66.2611675437523,72.54021698466143,64.63471382038158,65.00218205204769,65.75997813012575,64.51319174121879,71.9281728627523,73.39822654843657,76.3191503663373,72.206162464986,74.69557469557469,79.51259434391199,80.46499138490456,84.56626587867672,81.51657706093191,83.65328679464805,82.0249856022682,80.4392741645706,81.43507206742731
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ABW,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Aruba,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8002423403150423,11.30030630477325,12.1002063451122,14.799991251667652,16.299417069833094,17.600209474350304,18.9002071637882,15.727043496532886,14.699536805079807,14.647000944967804,15.020530834537746,14.797178795707847,14.797178795707847
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Saudi Arabia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833942198730496E-4,4.563374802690146E-4,4.303776034317323E-4,3.9869281045751634E-4,3.815480844409695E-4,3.4634689196248096E-4,3.362104126018277E-4,3.201511533314089E-4,2.9872673849167485E-4,2.809998065247234E-4,0.001703662666461172,0.002155293063875049,0.008861730733339323,0.01401684132724441,0.013609477986936324,0.012734504456243877,0.012434042391737378,0.018411440077166757,0.05622690194344927,0.0688617116501273,0.06767153638089733,0.06531989497921362
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Western & Central Africa,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,57.287720080231786,62.11883167892594,60.80395115928111,58.955635161201435,56.00961538461539,56.41379310344827,55.75589035235156,55.48678044035724,49.515463587808235,51.10429447852761,55.04803656375338,52.61622455933769,42.71977181072456,46.79406352544462,45.05370354546583,54.33499601643291,47.25121905729275,39.443019696182056,43.7706700642584,45.59037305313271,38.73204187217835,35.389690761057714,34.090329002055014,32.95514878114537,29.78135913768898,25.33126235514555,25.066786024437533,30.10858848238451,30.262125328094193,31.767453143981246,29.85259245513302,30.41915562777478
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Grenada,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16726646054032135,0.19666650277791434,0.24373924679793538,0.32253335288080925,0.36421693359277557,0.5361116730730326,0.5778331257783312,0.7529320913171486,1.1566771819137749,1.4706535744435065,1.54196374881883,1.6249125838166936,1.967429577464789,1.9657387580299786
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Comoros,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,10.036801605888257,12.582573136206355,12.195121951219512,11.655011655011654,12.487512487512488,9.652509652509652,10.416666666666668,9.72762645914397,7.288629737609329,8.012820512820513,7.886435331230284,8.183306055646481,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Mali,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,27.159564862192028,35.893378543844776,53.71078350173928,60.944880153879225,59.27183282986574,58.78554761759604,56.832051372139915,55.713292859917004,55.12921890067503,67.07619894744644,63.62269865217706,62.82761750952637,68.00197902027969,74.04207581805997,69.36555334850499,65.93080146737778,64.48939645965667,61.25544155555935,61.249884750531855,61.267475834198024,62.293360624960535,62.293360624960535
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Cayman Islands,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31150060223449766,1.293459694749022,2.1407888448455203,2.2756273925988943,2.6907569312623836,2.9393311146270937
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (IDA & IBRD),Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,67.77875329236171,67.62799964650968,67.66041672821241,68.98380248838184,67.90512794324019,67.78093229540674,67.49928241028859,66.40978761921318,63.97193806173354,62.95832949243013,62.734051581960685,59.470441126751005,59.98529443321128,58.91271649441945,59.08735341087423,60.0494251984056,59.89513136786473,59.45326086432674,58.87187435211151,59.465410584790924,58.17538360896752,58.59631961196992,56.03499383794887,53.63668327486906,53.99093530985459,52.15889210375534,54.3324350892593,55.64685736884365,56.26403401365696,56.781590528909376,60.373482880998885,56.75338502477988
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Burkina Faso,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,25.1974358974359,14.693989071038253,17.46849315068493,21.548314606741574,21.40506329113924,19.433268858800773,14.720802919708028,18.205882352941178,21.924193548387098,18.9,13.851764705882353,8.997809419496166,8.650442477876107,8.38984375,6.231283422459892,5.183262711864407,8.377172653534183,7.897689768976898,9.7853170189099,13.147814910025707,13.459216441875402,13.982068141063959
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Madagascar,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,68.50442477876106,67.16370106761566,68.14068441064639,67.7935982339956,64.69433198380567,65.33467336683417,63.410891089108915,68.4350710900474,63.58679927667269,67.60597826086958,61.064891846921796,51.32591529073941,44.30402722631877,39.45729166666666,41.61209439528024,46.43404255319149,50.93047256925583,36.66870629370629,44.76577721304532,39.651644336175394,42.17015341701534,34.02900278108859
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Armenia,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,15.006755452615325,16.246321984026903,33.80719680142159,68.19698173153296,62.10675150229763,34.50818198165798,25.297714837463793,23.055233040305193,24.82636084638992,20.99002973587546,21.166498825109098,16.844212358572673,30.03261460409494,36.02799491001636,33.39303482587065,28.06553743865759,30.723783874768557,31.458121397083755,31.17677642980936,35.685064362546285,39.48698197504237,33.57065948855989,28.80910900945744,28.23865110246433,25.765905278100398,28.327990768047183,32.17183868762816,29.25305859626529,30.028237710178413,31.225419976559447,23.434549630007655,30.038075897956595
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAN,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Canada,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,62.28091251413635,61.30828496705334,61.57093136145082,61.61961261078716,60.30960809329572,60.898071232486004,62.97033600156053,62.261608605505,60.325605709835386,61.09896023789646,60.61905382295173,58.05240084461776,59.900353530654826,58.926499016496756,58.45294391900892,59.8555982828252,59.56200027192743,60.247662153301626,61.32909862004852,62.96373886597125,61.239455687623554,62.460402718452116,63.637155283764926,64.07595750403851,63.19546202805319,64.12426447134591,64.97537678700508,66.56463041514681,65.94838641140628,65.87912593092035,67.05645785945123,67.01638057689664
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Türkiye,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.36633474097631,37.84815589416725,39.62608773128211,46.18063082592673,39.21808965666935,41.56550372766589,42.94132529358436,38.91050960346964,38.33474446506098,29.982823771899692,24.938881862282063,19.838215522509675,26.249528593508504,25.29537419708211,30.73247820143599,24.54405517547976,25.255673599963696,19.034104553190158,17.350633511072584,19.58219206209063,26.38180371955608,25.3319717689729,27.238225273073454,28.83539312274624,20.888868603723562,31.958236401905392,32.888144660505525,29.34585924911783,32.07699121722042,43.52259153594804,41.84769630554641,35.418946412406676
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_EG_ELC_RNEW_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Renewable electricity output (% of total electricity output),0,WB_WDI,PU,A,Annual,Central African Republic,Renewable electricity output (% of total electricity output),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,99.70899778838319,99.70557060416913,99.70557060416913,99.70899778838319,99.80301000709164,99.8162440279309,99.82400563181977,99.82020855807264,99.80322707595435,99.82149232416994,99.82275788727402,99.82417891553555,99.8243641983982,99.8243641983982,99.83705278072972,99.72663837134019,95.62849466269697,96.47307142370805,96.47307142370805,96.47307142370805,96.47307142370805,96.47307142370805
